Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Prediksi_Status,Probabilitas_Dropout
1,17,2,9147,1,1,129.0,1,2,3,2,2,128.3,1,0,0,1,0,0,19,0,0,5,10,3,11.0,0,0,5,9,4,11.75,0,12.7,3.7,-1.7,Enrolled,Dropout,0.5387006786351333
1,43,1,9085,1,1,127.0,1,3,3,2,5,100.0,0,0,0,1,0,0,21,0,0,6,11,4,11.75,0,0,6,12,3,13.666666666666666,0,13.9,-0.3,0.79,Enrolled,Dropout,0.7870415257880995
1,1,1,9130,1,1,138.0,1,4,5,2,2,123.0,1,0,0,1,0,0,21,0,0,5,12,1,11.0,0,0,5,9,2,10.5,0,12.7,3.7,-1.7,Enrolled,Dropout,0.9628725155910608
1,39,1,9085,1,1,130.0,1,4,1,2,9,120.0,0,0,0,0,0,0,26,0,0,6,8,6,15.428571428571429,0,0,6,7,5,14.5,0,11.1,0.6,2.02,Enrolled,Dropout,0.6554839382627868
1,1,1,9500,1,1,131.0,1,19,19,4,4,122.0,1,0,0,1,0,0,20,0,0,8,8,7,14.014285714285714,0,0,8,8,7,14.014285714285714,0,12.7,3.7,-1.7,Enrolled,Graduate,0.06630644968800214
1,17,2,9238,1,1,118.0,1,1,19,4,10,110.7,1,1,0,1,0,0,18,0,0,6,15,2,10.333333333333334,3,0,6,13,3,13.333333333333334,0,12.7,3.7,-1.7,Enrolled,Dropout,0.8749637971374882
1,1,1,9500,1,1,106.0,1,37,38,191,163,102.2,1,0,1,1,1,0,20,0,0,7,7,7,12.401428571428571,0,0,8,10,6,11.808333333333332,0,11.1,0.6,2.02,Enrolled,Graduate,0.1931121189348923
1,44,1,9003,1,39,120.0,1,38,19,3,5,120.0,0,0,0,1,1,0,23,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Enrolled,Dropout,0.9985271334371028
1,44,1,9003,1,39,130.0,1,2,3,9,6,130.0,0,0,0,1,1,0,20,0,0,6,12,4,10.8,0,0,6,13,4,12.0,0,12.4,0.5,1.79,Enrolled,Graduate,0.493109074793235
1,43,1,8014,0,1,120.0,1,37,37,9,5,100.0,0,0,0,1,0,0,45,0,5,9,13,8,11.0,0,3,7,10,6,10.833333333333334,0,12.7,3.7,-1.7,Enrolled,Graduate,0.3351106361918665
1,39,1,8014,0,19,100.0,1,37,37,5,5,111.0,1,0,0,1,0,1,26,0,0,6,10,3,12.333333333333334,0,0,6,14,3,11.666666666666666,0,7.6,2.6,0.32,Enrolled,Dropout,0.6475303876160943
1,39,1,9991,0,1,130.0,1,37,37,9,9,130.1,0,0,0,1,0,0,25,0,0,5,8,3,11.0,0,0,5,8,3,11.25,0,10.8,1.4,1.74,Enrolled,Dropout,0.7022407901533196
1,1,1,9500,1,1,124.0,1,19,37,3,8,117.5,1,0,0,1,1,0,19,0,0,8,10,5,12.858,3,0,8,10,5,12.858,3,9.4,-0.8,-3.12,Enrolled,Graduate,0.27019429058704103
1,1,4,9500,1,1,126.0,1,12,1,5,10,120.2,0,0,0,1,0,1,19,0,0,7,9,5,14.06,0,0,7,9,7,11.242857142857142,0,12.4,0.5,1.79,Enrolled,Graduate,0.07443499854443449
1,17,2,171,1,1,141.0,1,19,37,9,9,136.1,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Enrolled,Graduate,0.2535413485239512
1,43,2,9670,1,1,129.0,1,3,3,5,5,122.4,1,0,0,1,0,0,19,0,0,5,5,4,13.75,0,0,6,9,5,12.6,0,12.7,3.7,-1.7,Enrolled,Graduate,0.3778026613153924
1,43,1,9773,1,1,119.0,1,19,37,5,5,105.0,1,0,0,1,0,0,23,0,0,6,11,3,11.333333333333334,0,0,6,7,2,11.0,0,16.2,0.3,-0.92,Enrolled,Dropout,0.9657270551233704
1,1,1,9238,1,1,132.0,1,37,37,9,7,129.9,1,0,0,1,0,0,20,0,0,6,7,5,13.2,0,0,6,6,6,12.666666666666666,0,10.8,1.4,1.74,Enrolled,Graduate,0.09184833069766836
1,1,3,9670,1,1,120.0,1,37,37,7,7,111.3,1,0,0,1,1,0,19,0,0,5,7,3,11.333333333333334,0,0,5,7,4,11.0,0,9.4,-0.8,-3.12,Enrolled,Dropout,0.5798036318154561
4,39,1,9991,0,1,130.0,1,37,37,9,9,127.6,0,0,0,1,1,0,29,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Enrolled,Dropout,0.9958240584217201
1,1,1,9670,1,1,122.0,1,12,12,5,7,126.6,1,0,0,1,0,0,18,0,0,6,8,6,14.625,0,0,6,9,6,14.142857142857142,0,11.1,0.6,2.02,Enrolled,Graduate,0.06322173433927157
1,1,3,9500,1,1,126.0,1,1,19,131,181,120.1,1,0,0,1,0,0,19,0,0,7,12,4,13.375,0,0,7,8,6,12.116666666666667,0,12.4,0.5,1.79,Enrolled,Graduate,0.28465135946897924
1,1,1,9147,1,1,129.0,1,37,37,9,7,117.8,0,0,0,1,0,1,19,0,0,5,6,4,11.0,0,0,5,9,4,13.857142857142858,0,10.8,1.4,1.74,Enrolled,Graduate,0.10123746549670104
1,43,1,9773,1,1,127.0,1,19,1,5,5,117.6,1,0,0,1,0,0,18,0,0,6,6,0,0.0,0,0,6,10,3,11.0,0,16.2,0.3,-0.92,Enrolled,Dropout,0.9732775381660446
1,17,1,9670,1,1,115.0,1,1,1,4,4,109.1,1,0,0,1,0,1,19,0,0,6,7,6,13.285714285714286,0,0,6,9,5,14.6,0,12.4,0.5,1.79,Enrolled,Graduate,0.07974137797948613
1,1,5,9500,1,1,125.0,1,3,19,4,8,120.3,1,0,0,1,0,0,19,0,0,7,11,5,11.716666666666669,0,0,7,8,5,13.7,0,13.9,-0.3,0.79,Enrolled,Graduate,0.43900906216986396
1,1,2,9070,1,1,129.0,1,3,4,2,2,136.4,1,0,0,1,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Enrolled,Graduate,0.03790717055241638
1,17,3,9147,1,1,137.0,1,1,1,4,7,124.4,1,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,4,11.0,0,11.1,0.6,2.02,Enrolled,Graduate,0.2851724350039669
2,39,1,9003,1,1,150.0,1,3,3,2,2,120.0,0,0,1,0,0,0,34,0,1,6,10,6,14.333333333333334,0,0,6,9,6,12.833333333333334,0,11.1,0.6,2.02,Enrolled,Dropout,0.812525362747363
1,1,2,9670,1,1,117.0,1,37,37,9,9,111.8,0,0,0,1,0,0,22,0,0,5,8,3,12.0,0,0,5,9,2,11.0,1,7.6,2.6,0.32,Enrolled,Dropout,0.7449308629260843
2,39,2,9147,1,1,140.0,1,37,37,9,8,108.0,0,0,0,1,0,0,50,0,0,5,12,3,13.333333333333334,1,0,5,8,5,12.2,0,9.4,-0.8,-3.12,Enrolled,Graduate,0.34536161971407187
1,39,1,9085,1,1,130.0,1,37,37,6,6,110.0,0,0,0,1,0,1,25,0,0,6,13,3,11.666666666666666,0,0,6,14,2,11.333333333333334,0,11.1,0.6,2.02,Enrolled,Dropout,0.8975761735272704
2,39,1,9991,0,1,120.0,1,37,37,9,9,119.9,0,0,0,1,0,0,50,0,0,5,9,2,10.5,0,0,5,7,3,11.0,0,12.7,3.7,-1.7,Enrolled,Dropout,0.8761976465518736
4,43,1,8014,0,12,133.1,1,34,34,0,0,106.0,1,0,0,1,0,0,48,0,0,6,9,5,13.0,0,0,6,10,4,12.5,0,7.6,2.6,0.32,Enrolled,Graduate,0.36223889889396343
2,39,1,9147,1,1,110.0,1,37,37,9,10,140.0,0,0,0,1,0,0,41,0,0,5,14,4,14.5,1,0,5,12,5,13.0,0,9.4,-0.8,-3.12,Enrolled,Graduate,0.16617707793989112
2,43,1,9991,0,1,140.0,1,38,37,5,6,117.3,0,0,0,1,0,0,28,0,6,10,15,6,10.666666666666666,0,5,10,17,9,11.333333333333334,1,7.6,2.6,0.32,Enrolled,Graduate,0.4501968598769787
1,51,1,9147,1,1,160.0,1,1,37,9,10,118.0,0,0,0,1,0,0,53,0,14,15,15,15,11.8,0,12,13,13,12,11.666666666666666,1,8.9,1.4,3.51,Enrolled,Graduate,0.13718563919480245
1,39,1,8014,0,1,120.0,1,37,37,9,7,106.8,0,0,0,1,0,0,49,0,0,6,9,5,12.333333333333334,0,0,6,12,4,11.5,0,13.9,-0.3,0.79,Enrolled,Dropout,0.6009014817288958
1,43,1,9238,1,1,122.0,1,19,19,5,5,114.3,1,0,0,1,0,0,22,0,5,10,15,8,11.0,0,2,7,16,5,11.2,0,9.4,-0.8,-3.12,Enrolled,Dropout,0.5884958696678815
1,39,1,9991,0,1,120.0,1,37,37,6,6,147.8,0,0,0,1,0,0,40,0,0,5,9,4,11.25,0,0,5,6,5,12.0,0,13.9,-0.3,0.79,Enrolled,Graduate,0.26907909971313504
2,43,1,9991,0,2,120.0,1,37,37,9,8,120.0,0,0,0,1,0,0,36,0,8,12,21,11,11.5,0,7,12,22,12,11.4375,0,9.4,-0.8,-3.12,Enrolled,Graduate,0.059432088059724726
6,39,1,8014,0,1,133.1,1,37,37,9,9,119.0,0,0,0,1,0,1,48,0,0,6,7,6,10.666666666666666,0,0,6,9,5,11.8,0,10.8,1.4,1.74,Enrolled,Graduate,0.03550832264866819
1,39,1,8014,0,1,155.0,1,19,37,4,5,117.5,0,0,0,1,0,0,34,0,0,6,6,4,13.25,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Enrolled,Dropout,0.9939571733110903
1,1,3,9500,1,1,136.0,1,1,1,4,4,127.0,1,0,0,1,0,0,19,0,0,8,10,1,13.67,7,0,8,10,1,13.67,7,9.4,-0.8,-3.12,Enrolled,Dropout,0.9331049188066898
2,39,1,9991,0,1,110.0,1,37,37,9,3,127.1,0,0,0,1,0,0,34,0,0,5,9,4,11.0,0,0,5,10,4,10.75,1,7.6,2.6,0.32,Enrolled,Graduate,0.27210751767686553
2,39,2,9556,1,1,133.1,105,1,3,9,2,152.8,1,0,0,1,0,0,28,1,0,7,9,7,12.428571428571429,0,0,8,8,8,12.3,0,12.4,0.5,1.79,Enrolled,Graduate,0.21113524718645213
2,39,2,9670,1,1,100.0,1,37,37,9,9,100.0,0,0,0,1,0,0,35,0,0,5,8,5,11.4,0,0,5,7,3,12.333333333333334,0,9.4,-0.8,-3.12,Enrolled,Graduate,0.36627579731939053
1,17,4,9500,1,1,138.0,1,4,1,2,1,133.0,1,0,0,1,0,0,18,0,0,8,8,0,0.0,5,0,8,8,0,0.0,5,9.4,-0.8,-3.12,Enrolled,Dropout,0.9974834269252467
1,5,1,9085,1,1,150.0,1,1,1,4,4,139.4,0,0,0,1,0,0,18,0,0,5,9,3,12.0,1,0,5,6,4,13.0,0,7.6,2.6,0.32,Enrolled,Graduate,0.24377534130724615
1,43,2,9853,1,1,118.0,1,19,1,5,4,110.0,1,0,0,1,0,0,20,0,0,6,10,4,12.25,0,0,6,8,4,11.5,0,10.8,1.4,1.74,Enrolled,Dropout,0.7249675374907538
1,1,2,9254,1,1,137.0,1,38,19,9,7,125.1,1,0,0,1,0,0,18,0,0,6,10,4,11.75,0,0,6,9,5,11.2,0,7.6,2.6,0.32,Enrolled,Graduate,0.32973813993701767
1,17,1,9147,1,1,120.0,1,3,3,2,2,112.0,0,0,0,1,0,0,20,0,0,5,10,4,11.0,0,0,5,7,4,11.5,0,15.5,2.8,-4.06,Enrolled,Graduate,0.3307952551047548
1,39,1,9500,1,1,148.0,1,3,19,2,5,130.0,0,0,0,1,0,0,24,0,0,8,12,7,12.714285714285714,0,0,8,12,7,12.714285714285714,0,12.7,3.7,-1.7,Enrolled,Graduate,0.08013664645695483
1,17,5,9147,1,1,127.0,1,1,38,4,5,124.6,1,0,0,1,0,1,19,0,0,5,12,2,10.0,0,0,5,11,4,11.75,0,11.1,0.6,2.02,Enrolled,Graduate,0.4966641616343788
1,1,4,9773,1,1,137.0,1,3,19,2,3,139.8,1,1,0,1,0,0,18,0,0,6,10,6,12.571428571428571,0,0,6,11,6,12.571428571428571,0,10.8,1.4,1.74,Enrolled,Graduate,0.11444278323785878
1,17,5,9500,1,1,130.0,1,19,1,9,4,128.8,1,0,0,1,0,0,18,0,0,7,8,6,13.39,0,0,8,10,7,12.757142857142856,0,11.1,0.6,2.02,Enrolled,Graduate,0.15282900337468627
1,1,1,9085,1,1,146.0,1,1,1,9,7,126.0,0,0,0,1,0,0,19,0,0,5,7,3,12.333333333333334,0,0,5,7,4,10.25,0,7.6,2.6,0.32,Enrolled,Graduate,0.38805156702995924
1,42,1,9147,1,1,139.0,1,3,38,2,5,112.3,1,0,0,1,0,0,19,0,0,5,8,2,11.5,0,0,5,10,3,10.857142857142858,0,10.8,1.4,1.74,Enrolled,Dropout,0.8506325930317247
1,1,2,9773,1,1,130.0,1,19,19,5,6,137.4,0,0,0,1,0,0,19,0,0,6,6,6,15.0,0,0,6,7,6,14.0,0,15.5,2.8,-4.06,Enrolled,Graduate,0.04352544322805738
1,1,3,9500,1,1,140.0,6,2,3,5,2,124.3,1,0,0,1,0,0,19,1,0,7,9,5,12.32,0,0,7,9,5,11.9,0,12.4,0.5,1.79,Enrolled,Graduate,0.06041582981882042
1,1,3,9670,1,1,121.0,1,1,19,5,5,111.9,1,0,0,1,1,1,20,0,0,6,7,6,11.333333333333334,0,0,6,10,4,10.571428571428571,0,10.8,1.4,1.74,Enrolled,Graduate,0.2599757870857497
1,39,1,9119,1,1,130.0,1,19,37,9,4,149.0,1,0,0,1,1,0,33,0,0,5,10,4,12.0,0,0,5,8,3,13.666666666666666,1,7.6,2.6,0.32,Enrolled,Dropout,0.5652087752817636
1,1,1,9670,1,1,132.0,1,4,2,123,112,143.6,1,0,0,1,1,0,20,0,0,6,8,5,12.8,0,0,6,10,5,11.6,0,13.9,-0.3,0.79,Enrolled,Graduate,0.24568722429980705
1,43,1,9119,1,1,130.0,1,1,1,9,2,128.0,0,0,1,0,1,0,27,0,0,5,5,0,0.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Enrolled,Dropout,0.9999637395909101
2,7,1,9147,1,3,110.0,1,19,1,9,9,110.0,0,0,0,1,0,0,33,0,5,8,10,6,12.833333333333334,0,2,5,8,4,12.0,0,11.1,0.6,2.02,Enrolled,Dropout,0.581585037371466
1,17,1,9853,1,1,128.0,1,38,38,9,7,128.4,1,0,0,1,0,1,20,0,0,6,10,5,13.2,0,0,6,12,5,12.833333333333334,0,9.4,-0.8,-3.12,Enrolled,Graduate,0.1220031965247472
1,1,1,9238,1,1,138.0,1,37,37,9,9,135.9,1,0,0,1,0,0,19,0,0,6,11,5,11.6,0,0,6,11,6,11.666666666666666,0,7.6,2.6,0.32,Enrolled,Graduate,0.08443047429696496
1,1,5,9773,1,1,127.0,1,38,1,4,5,121.1,1,0,0,1,0,0,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,12.5,0,15.5,2.8,-4.06,Enrolled,Graduate,0.09490874424099086
1,1,1,9670,1,1,143.0,1,3,38,2,9,144.1,1,0,0,1,0,0,19,0,0,6,7,5,12.6,0,0,6,10,5,12.375,0,10.8,1.4,1.74,Enrolled,Graduate,0.19588239746617533
1,1,1,9085,1,1,133.1,1,38,37,1,1,115.0,1,0,0,1,0,0,21,0,0,5,8,3,11.333333333333334,1,0,5,8,3,13.333333333333334,0,12.7,3.7,-1.7,Enrolled,Dropout,0.5758541476837071
1,17,5,9670,1,1,125.0,1,19,30,7,7,118.4,1,0,0,1,0,1,19,0,0,5,8,3,10.5,0,0,5,6,4,11.75,1,7.6,2.6,0.32,Enrolled,Graduate,0.2395082056026963
1,17,1,9238,1,1,126.0,1,37,19,9,8,116.9,1,0,0,1,0,0,21,0,0,6,11,6,10.375,0,0,6,12,3,11.666666666666666,0,12.7,3.7,-1.7,Enrolled,Dropout,0.528069935265788
1,1,6,9500,1,1,122.0,1,1,1,4,4,119.6,1,0,0,1,0,0,21,0,0,7,8,6,13.25,0,0,8,8,8,13.8375,0,13.9,-0.3,0.79,Enrolled,Graduate,0.0690573611869956
1,17,1,9500,1,1,141.0,1,2,38,2,10,135.4,1,0,0,1,0,0,18,0,0,7,9,7,12.50625,0,0,8,15,5,13.2,0,13.9,-0.3,0.79,Enrolled,Graduate,0.291663989682789
1,1,1,9853,1,1,129.0,1,19,38,2,7,126.9,1,0,0,1,0,1,19,0,0,6,9,5,12.2,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Enrolled,Graduate,0.2103299641425349
1,1,5,9500,1,1,101.0,1,1,1,3,4,102.4,0,0,0,1,0,0,20,0,0,7,9,5,12.04,0,0,7,9,6,11.77142857142857,0,12.4,0.5,1.79,Enrolled,Graduate,0.24467254836727062
1,17,3,9147,1,1,125.0,1,38,19,7,7,125.7,0,0,0,1,0,0,20,0,0,5,7,5,11.166666666666666,0,0,5,9,4,10.75,0,15.5,2.8,-4.06,Enrolled,Graduate,0.23347095083286046
1,1,1,9130,1,1,117.0,1,1,1,9,9,109.3,1,0,0,1,0,0,20,0,0,5,10,4,12.5,0,0,5,12,2,13.0,0,12.7,3.7,-1.7,Enrolled,Dropout,0.7635306181737563
1,1,5,9500,1,1,125.0,1,1,1,3,8,115.6,1,0,0,1,0,0,18,0,0,7,9,6,12.183333333333332,0,0,7,9,6,11.783333333333331,0,16.2,0.3,-0.92,Enrolled,Graduate,0.22893603480486854
1,1,2,9147,1,1,130.0,1,37,37,9,9,117.8,0,0,0,1,0,0,18,0,0,5,8,2,10.0,0,0,5,9,3,11.333333333333334,0,7.6,2.6,0.32,Enrolled,Dropout,0.6591040627801799
1,17,1,9254,1,1,121.0,1,1,1,4,4,123.1,1,0,0,1,1,0,21,0,0,6,11,6,11.166666666666666,0,0,6,14,3,14.666666666666666,0,7.6,2.6,0.32,Enrolled,Graduate,0.49112120766710454
1,43,1,9070,1,1,135.0,1,19,19,9,9,122.8,1,0,0,1,1,1,20,0,0,6,8,3,11.0,0,0,6,8,2,11.333333333333334,0,10.8,1.4,1.74,Enrolled,Dropout,0.9227759755699741
1,17,5,9238,1,1,131.0,1,19,37,5,7,120.2,1,0,0,1,0,1,19,0,0,6,9,5,11.333333333333334,0,0,6,6,6,10.833333333333334,0,13.9,-0.3,0.79,Enrolled,Graduate,0.08160505601069055
1,43,1,9500,1,1,140.0,1,19,38,9,7,125.7,1,0,0,1,1,1,19,0,0,7,8,5,11.2,0,0,7,8,5,11.2,0,7.6,2.6,0.32,Enrolled,Graduate,0.2921201443442046
1,39,1,9119,1,1,130.0,1,37,3,9,3,137.0,1,0,0,1,1,0,28,0,0,5,11,4,10.5,0,0,5,12,4,11.0,4,7.6,2.6,0.32,Enrolled,Graduate,0.35521184824846824
1,1,2,9147,1,1,122.0,1,1,38,4,5,116.4,0,0,0,1,1,0,21,0,0,5,10,3,11.25,0,0,5,9,3,11.0,0,15.5,2.8,-4.06,Enrolled,Dropout,0.7203611965825785
1,51,1,9991,0,1,120.0,1,38,3,5,3,128.2,0,0,1,1,1,0,24,0,3,10,15,7,10.714285714285714,0,3,10,11,9,12.555555555555555,0,12.4,0.5,1.79,Enrolled,Dropout,0.6355173943890855
1,42,1,9003,1,1,140.0,1,1,3,4,2,140.0,1,0,0,1,1,0,23,0,0,6,14,5,12.0,0,0,6,12,5,12.142857142857142,0,15.5,2.8,-4.06,Enrolled,Graduate,0.44911019753646
1,1,1,9773,1,1,127.0,1,5,3,4,4,122.8,1,0,0,1,1,0,20,0,0,6,7,6,12.166666666666666,0,0,6,9,3,12.0,0,12.4,0.5,1.79,Enrolled,Dropout,0.6438763476714091
1,1,1,171,1,1,124.0,1,2,2,3,2,118.4,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled,Graduate,0.4893573872862849
1,43,1,8014,0,1,148.0,1,37,37,9,9,134.7,0,0,0,1,0,0,23,0,9,13,15,9,11.0,0,4,11,12,7,11.571428571428571,0,15.5,2.8,-4.06,Enrolled,Dropout,0.8254278032213385
1,44,1,9085,1,39,150.0,1,19,38,194,193,150.0,1,0,0,1,0,0,23,0,0,6,11,4,11.5,0,0,6,12,4,12.2,0,8.9,1.4,3.51,Enrolled,Graduate,0.17272649760615374
2,39,1,9147,1,1,130.0,1,37,37,9,9,142.5,0,0,0,1,0,0,39,0,0,5,8,4,11.25,0,0,5,8,4,11.5,0,11.1,0.6,2.02,Enrolled,Graduate,0.37658559263879016
1,1,1,9670,1,1,113.0,1,37,19,9,9,110.2,1,0,0,1,0,0,22,0,0,5,7,3,12.666666666666666,0,0,5,6,4,12.0,0,7.6,2.6,0.32,Enrolled,Graduate,0.4755648868085343
4,39,1,9991,0,1,133.1,1,37,37,9,9,130.4,0,0,0,1,0,0,30,0,0,5,10,3,10.666666666666666,0,0,5,8,5,10.4,0,12.7,3.7,-1.7,Enrolled,Graduate,0.2332908151712378
2,39,1,9991,0,39,140.0,1,38,19,9,5,110.0,0,0,0,1,0,1,35,0,0,5,9,3,11.666666666666666,0,0,5,7,5,11.8,0,12.7,3.7,-1.7,Enrolled,Graduate,0.10850164462661106
1,43,1,9500,1,1,120.0,1,37,37,9,6,120.0,1,0,0,1,0,0,26,0,0,7,8,6,12.0,0,0,7,8,6,12.0,0,7.6,2.6,0.32,Enrolled,Graduate,0.14032600459904057
2,53,1,9147,1,42,130.0,1,19,19,175,152,132.4,0,0,0,1,0,0,30,0,6,11,20,9,12.22222222222222,0,3,9,16,9,11.6,0,8.9,1.4,3.51,Enrolled,Graduate,0.018624400004055745
2,39,1,9991,0,1,162.0,1,37,37,9,6,132.0,0,0,1,1,1,0,25,0,0,5,8,4,11.0,0,0,5,7,4,12.0,0,7.6,2.6,0.32,Enrolled,Dropout,0.6045551935787113
1,17,3,9500,1,1,132.0,1,19,3,9,5,130.8,1,0,0,1,0,0,18,0,0,8,8,7,13.68142857142857,0,0,8,8,7,13.68142857142857,0,10.8,1.4,1.74,Enrolled,Graduate,0.0845127215882125
1,43,1,9500,1,1,133.1,1,38,19,9,10,114.5,0,0,0,1,0,0,23,0,0,7,11,6,12.1,0,0,7,7,6,12.616666666666667,0,16.2,0.3,-0.92,Enrolled,Graduate,0.18514942440345297
1,17,2,9500,1,1,126.0,1,37,37,7,7,126.2,1,0,0,1,0,1,18,0,0,7,10,5,11.94,0,0,7,8,6,12.8,0,11.1,0.6,2.02,Enrolled,Graduate,0.12122114782895305
1,51,1,9070,1,12,133.1,1,37,19,3,7,106.6,0,0,1,1,0,0,31,0,2,6,8,5,11.0,0,4,6,12,6,10.166666666666666,0,8.9,1.4,3.51,Enrolled,Dropout,0.6083320176176861
1,1,1,9254,1,1,120.0,1,1,1,9,10,118.3,0,0,0,1,1,0,20,0,0,6,8,6,12.857142857142858,0,0,6,9,5,12.4,0,8.9,1.4,3.51,Enrolled,Graduate,0.14042469317018727
1,1,1,171,1,1,123.0,1,1,3,2,2,118.8,0,0,0,1,1,0,19,0,4,10,10,5,11.0,0,2,7,8,2,10.0,0,8.9,1.4,3.51,Enrolled,Dropout,0.9299524630321822
5,39,1,9119,1,1,120.0,1,37,37,9,9,116.0,0,0,1,1,1,1,34,0,0,5,14,1,17.0,0,0,5,10,2,11.0,0,9.4,-0.8,-3.12,Enrolled,Dropout,0.9757987676565901
1,17,1,9147,1,1,110.0,1,1,1,4,4,99.0,0,0,0,1,1,0,21,0,0,5,5,5,11.0,0,0,5,11,3,11.428571428571429,0,10.8,1.4,1.74,Enrolled,Graduate,0.48155004391381867
1,17,4,9773,1,1,129.0,1,3,1,2,7,132.5,1,0,0,1,1,0,21,0,0,6,7,0,0.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,Enrolled,Dropout,0.9960711776766296
1,17,1,9670,1,1,140.0,1,1,1,4,3,133.4,0,0,0,1,1,0,24,0,0,6,6,4,11.25,0,0,6,9,4,10.428571428571429,0,10.8,1.4,1.74,Enrolled,Dropout,0.6776016601303867
1,17,1,9670,1,1,138.0,1,1,1,4,8,123.0,0,0,1,0,1,0,20,0,0,6,7,5,12.4,0,0,6,8,4,13.0,0,13.9,-0.3,0.79,Enrolled,Dropout,0.9742784747095526
1,1,1,9119,1,1,160.0,1,37,37,9,6,153.7,0,0,0,1,1,0,19,0,0,5,7,1,13.0,0,0,5,7,2,10.0,0,9.4,-0.8,-3.12,Enrolled,Dropout,0.9450195368261772
1,1,1,8014,0,1,123.0,1,3,1,2,9,127.6,1,0,0,1,1,0,26,0,0,6,6,6,11.833333333333334,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,Enrolled,Graduate,0.08400038466927044
1,44,1,9119,1,39,130.0,1,3,19,3,4,130.0,0,0,0,1,1,0,20,0,0,5,12,1,13.0,0,0,5,8,3,12.6,0,12.4,0.5,1.79,Enrolled,Dropout,0.849792783317174
1,1,1,9147,1,1,143.0,1,1,37,9,9,135.0,1,0,0,1,0,0,21,0,0,5,8,4,11.0,0,0,5,8,5,12.0,0,7.6,2.6,0.32,Enrolled,Graduate,0.1094773374893343
1,1,1,9991,0,1,122.0,1,37,37,9,3,113.6,0,0,0,1,1,0,26,0,0,5,11,2,11.5,0,0,5,10,3,12.0,0,7.6,2.6,0.32,Enrolled,Dropout,0.8099155757236173
1,1,6,9500,1,1,145.0,1,19,37,9,9,132.3,1,0,0,1,0,1,19,0,0,8,8,7,14.06,0,0,8,8,7,14.06,0,10.8,1.4,1.74,Enrolled,Graduate,0.033895127491657136
2,1,1,9147,1,1,137.0,1,19,37,9,9,124.4,0,0,0,1,0,0,19,0,0,5,6,4,11.25,0,0,5,10,3,11.714285714285714,0,10.8,1.4,1.74,Enrolled,Graduate,0.36796946673326447
1,1,1,9085,1,1,127.0,1,37,37,9,9,122.8,1,0,0,1,0,0,19,0,0,5,10,2,14.5,1,0,5,9,3,11.333333333333334,0,12.7,3.7,-1.7,Enrolled,Dropout,0.7926403753224744
1,43,1,9238,1,1,109.0,1,19,37,5,5,108.3,0,0,0,1,0,1,21,0,0,6,15,2,10.5,0,0,6,8,5,12.4,0,10.8,1.4,1.74,Enrolled,Graduate,0.4115543972607478
1,1,2,9147,1,1,129.0,1,38,19,3,7,118.9,1,0,0,1,0,0,19,0,0,5,8,4,12.8,0,0,5,10,3,14.5,0,10.8,1.4,1.74,Enrolled,Dropout,0.5422558191959622
1,43,1,9147,1,1,131.0,1,3,19,2,9,126.1,0,0,0,1,0,0,18,0,0,5,5,0,0.0,0,0,5,9,4,13.25,2,16.2,0.3,-0.92,Enrolled,Dropout,0.5977380669249703
1,1,1,9670,1,1,126.0,1,37,19,7,7,125.7,0,0,0,1,0,0,20,0,0,6,9,6,13.571428571428571,0,0,6,10,5,13.6,0,15.5,2.8,-4.06,Enrolled,Graduate,0.11344818577733193
2,43,1,9991,0,1,134.0,1,37,37,9,9,113.7,0,0,0,1,0,0,32,0,1,5,5,5,10.2,0,0,5,9,4,11.25,0,9.4,-0.8,-3.12,Enrolled,Graduate,0.22651387361863937
